doi,title,year,published_online,volume,issue,page,type,n_authors,first_author,last_author,url,abstract_available,access_status
10.1002/alz70860_099210,Exploring Education and Cognition in Minority Communities in Southern California: Insights from the SERVE OC Randomized Trial,2025,2025-12-23,21,S6,,journal-article,13,Alissa Kurzman,Bernadette Boden‐Albala,https://doi.org/10.1002/alz70860_099210,yes,open/full
10.1002/alz70860_097400,Decades of Discovery: Contributions of the Atherosclerosis Risk in Communities (ARIC) Study to Dementia Research,2025,2025-12-23,21,S6,,journal-article,9,Rebecca F. Gottesman,Thomas H. Mosley,https://doi.org/10.1002/alz70860_097400,yes,open/full
10.1002/alz70860_102012,Trends in Alzheimer's disease and heart failure‐related mortality among older American adults: Insights from the CDC WONDER database,2025,2025-12-23,21,S6,,journal-article,4,Abdul Moeed,Farah Yasmin,https://doi.org/10.1002/alz70860_102012,yes,open/full
10.1002/alz70860_099169,Secondhand Smoke Exposure and Cognitive Function in U.S. Never‐Smoking Older Adults,2025,2025-12-23,21,S6,,journal-article,5,Sophie Zhijing Xu,Bei Wu,https://doi.org/10.1002/alz70860_099169,yes,open/full
10.1002/alz70860_100927,"DNA methylation age acceleration and cognitive status among older adults in the US, 1999‐2002",2025,2025-12-23,21,S6,,journal-article,5,Erika Walker,Kelly M. Bakulski,https://doi.org/10.1002/alz70860_100927,yes,open/full
10.1002/alz70860_107758,Exploring the Reliability of Self‐Reported Physical Activity in Aging Populations: A Chilean Cohort Approach,2025,2025-12-23,21,S6,,journal-article,2,Nicole Rogers,,https://doi.org/10.1002/alz70860_107758,yes,open/full
10.1002/alz70860_099781,Blood Essential Trace Elements and Alzheimer's Disease Biomarkers in Midlife,2025,2025-12-23,21,S6,,journal-article,8,Xin Wang,Henry L Paulson,https://doi.org/10.1002/alz70860_099781,yes,open/full
10.1002/alz70855_106320,Associations Between APOE Genotypes and Neuropathological Outcomes in Alzheimer's Disease: Insights from the NACC Dataset,2025,2025-12-24,21,S1,,journal-article,18,Obed Okwoli Apochi,,https://doi.org/10.1002/alz70855_106320,yes,open/full
10.1002/alz70856_103300,Evaluating Alzheimer's disease blood biomarkers in a real‐world primary care clinical population: The study design of SUNBIRD,2025,2025-12-25,21,S2,,journal-article,5,Melody Li,Randall J. Bateman,https://doi.org/10.1002/alz70856_103300,yes,open/full
10.1002/alz70856_103351,"Blood‐based biomarkers enrich for amyloid positive participants, reducing patient burden in PROGRESS‐AD, a phase 2 clinical trial for early Alzheimer's disease",2025,2025-12-25,21,S2,,journal-article,11,Rianne N Esquivel,Robert Y. K. Lai,https://doi.org/10.1002/alz70856_103351,yes,open/full
10.1002/alz70856_102452,Is consanguinity a risk factor for developing Alzheimer's disease and related dementia? A feasibility study in an under‐represented sample from Pakistan,2025,2025-12-24,21,S2,,journal-article,7,Maheen Mausoof Adamson,Paul M. Thompson,https://doi.org/10.1002/alz70856_102452,yes,open/full
10.1002/alz70856_102771,Diagnostic accuracy and added value of [18F]‐Florzolotau PET in the clinical workup of patients with cognitive symptoms,2025,2025-12-24,21,S2,,journal-article,3,Jin‐tai Yu,Yu‐Yuan Huang,https://doi.org/10.1002/alz70856_102771,yes,open/full
10.1002/alz70856_103242,Cortical asymmetry index in Autosomal Dominant Alzheimer's Disease: insights from the Clínic Barcelona and DIAN cohorts over time,2025,2025-12-26,21,S2,,journal-article,12,Agnès Pérez‐Millan,,https://doi.org/10.1002/alz70856_103242,yes,open/full
10.1002/alz70856_103374,"Cognitive and Plasma Biomarker Profiles of Older Adults with Probable Alzheimer's Disease in Kinshasa, Democratic Republic of Congo",2025,2025-12-25,21,S2,,journal-article,2,Emmanuel Epenge,Jean N Ikanga,https://doi.org/10.1002/alz70856_103374,yes,open/full
10.1002/alz70856_107368,Passive Smartphone Sensing Reveals Gait and Typing Biomarkers of Cognitive Impairment,2025,2026-01-09,21,S2,,journal-article,5,Yufei Shen,Edison Thomaz,https://doi.org/10.1002/alz70856_107368,yes,open/full
10.1002/alz70856_106501,Connectome‐based predictions of cognition and sex differences in midlife individuals at risk for Alzheimer's Disease,2025,2026-01-07,21,S2,,journal-article,10,Qing Qi,Lorina Naci,https://doi.org/10.1002/alz70856_106501,yes,open/full
10.1002/alz70862_110852,MRI measures of neuropathology in neurodegenerative disease,2025,2025-12-23,21,S8,,journal-article,12,Laura E. Jonkman,Wilma D.J. Van de Berg,https://doi.org/10.1002/alz70862_110852,yes,open/full
10.1002/alz70860_105292,Early‐life risk factors in Alzheimer's disease and related Dementias,2025,2025-12-23,21,S6,,journal-article,2,Temitope Kayode,Malika Singh,https://doi.org/10.1002/alz70860_105292,yes,open/full
10.1002/alz70863_110620,Non‐Immersive Virtual Reality Assessment of Functional Abilities in Older Adults is Less Influenced by Demographic Features than Traditional Cognitive Test Scores,2025,2025-12-23,21,S9,,journal-article,10,Moira McKniff,Tania Giovannetti,https://doi.org/10.1002/alz70863_110620,yes,open/full
10.1002/alz.70863,Issue Information,2025,2025-12-23,21,S9,,journal-article,0,,,https://doi.org/10.1002/alz.70863,no,open/full
10.1002/alz70863_110588,Improved Detection of Mild Cognitive Impairment from Temporal Language Markers Using Subject‐invariant Representation Learning using I‐CONECT data,2025,2025-12-23,21,S9,,journal-article,5,Bao Hoang,Jiayu Zhou,https://doi.org/10.1002/alz70863_110588,yes,open/full
10.1002/alz70862_110051,Higher Muscle Volume is Inversely Related to Chronological and Brain Age While Increased Visceral to Muscle Fat Ratio is Positively Related to Chronological and Brain Age,2025,2025-12-23,21,S8,,journal-article,14,Cyrus A. Raji,Sam Hashemi,https://doi.org/10.1002/alz70862_110051,yes,open/full
10.1002/alz70862_110301,Ventricular remodeling and astrocyte activation drive early protein aggregation in Alzheimer’s disease,2025,2025-12-23,21,S8,,journal-article,17,Seyyed Ali Hosseini,Pedro Rosa‐Neto,https://doi.org/10.1002/alz70862_110301,yes,open/full
10.1002/alz70856_104467,The Use of Portable MRI in the Detection and Monitoring of Amyloid‐Related Imaging Abnormalities,2025,2025-12-24,21,S2,,journal-article,15,Kavon J Sharifi,Tammie L.S. Benzinger,https://doi.org/10.1002/alz70856_104467,yes,open/full
10.1002/alz70857_104680,An Investigation of Cognitive Performance and Electroencephalographic Correlations in a Healthy Elderly Sample,2025,2025-12-25,21,S3,,journal-article,6,Iany Tâmilla Pereira Batista,Edgar Marçal,https://doi.org/10.1002/alz70857_104680,yes,open/full
10.1002/alz70858_107569,Patient‐centered design of secure messaging for dementia risk in primary care,2025,2025-12-26,21,S4,,journal-article,3,Diana Summanwar,Nicole R Fowler,https://doi.org/10.1002/alz70858_107569,yes,open/full
10.1002/alz70858_107439,Virtual Lifestyle Modification/Brain Health Group for Patients with early AD on DMT and their Support Partners,2025,2025-12-25,21,S4,,journal-article,4,Katelyn Bourgea,Kim Willment,https://doi.org/10.1002/alz70858_107439,yes,open/full
10.1002/alz70856_107586,The BEYONDD Project: Preliminary Findings within a Community‐Based Sample,2025,2026-01-09,21,S2,,journal-article,20,Eden V. Barragan,Adam L. Boxer,https://doi.org/10.1002/alz70856_107586,yes,open/full
10.1002/alz70858_104864,The effect of socioeconomic status on the severity of behavioral and psychological symptoms of dementia and ADRD caregiver outcomes: a preliminary exploration,2025,2025-12-25,21,S4,,journal-article,9,Jordan R. Hill,Malaz Boustani,https://doi.org/10.1002/alz70858_104864,yes,open/full
10.1002/alz70857_105097,The differential association of education with hippocampal volume and episodic memory in ethnoracially diverse adults aged 90 and older,2025,2025-12-25,21,S3,,journal-article,9,Batool M. Rizvi,Rachel A. Whitmer,https://doi.org/10.1002/alz70857_105097,yes,open/full
10.1002/alz70857_103915,Meaningfulness to patents with preclinical AD of thinking measured by digital cognitive tests in Trial Blazer‐Alz III clinical trial,2025,2025-12-24,21,S3,,journal-article,1,Paul Maruff,Paul Maruff,https://doi.org/10.1002/alz70857_103915,yes,open/full
10.1002/alz70857_107405,"Asian Americans &amp; Racism: Individual and Structural Experiences (ARISE) Pilot Study: Cultural and Linguistic Considerations in Studying Chinese, Vietnamese, and Korean American Older Adults",2025,2025-12-26,21,S3,,journal-article,21,Annie Ching,Van Ta Park,https://doi.org/10.1002/alz70857_107405,yes,open/full
10.1002/alz70858_098551,"The First‐Hand Needs of Informal Caregivers of People Living with Dementia, in Residential Care Settings: A Scoping Review",2025,2025-12-25,21,S4,,journal-article,1,Chloe Moody,Chloe Moody,https://doi.org/10.1002/alz70858_098551,yes,open/full
10.1002/alz70857_101937,"Clinical detection of PSP, not only an “atypical parkinsonism”",2025,2025-12-24,21,S3,,journal-article,7,Blas Couto,Gabor G. Kovacs,https://doi.org/10.1002/alz70857_101937,yes,open/full
10.1002/alz70858_102125,Examining the Hierarchy of Functional Loss in Relation to Cognitive Decline: A 3‐Year Longitudinal Study of Older Adults,2025,2025-12-25,21,S4,,journal-article,7,Etwal Bou Raad,Khalil El Asmar,https://doi.org/10.1002/alz70858_102125,yes,open/full
10.1002/alz70858_099304,Exploring Caregivers’ Perspectives on Dementia Diagnostic Pathways and the Implementation of Artificial Intelligence (AI)‐Based Screening: A Qualitative Study,2025,2025-12-25,21,S4,,journal-article,4,Labhpreet Kaur,Judith Rose Harrison,https://doi.org/10.1002/alz70858_099304,yes,open/full
10.1002/alz70857_104399,The Ageing Brain in India: Understanding the Social Determinants of Cognition,2025,2025-12-24,21,S3,,journal-article,7,Gauri Mullerpattan,Thomas Gregor Issac,https://doi.org/10.1002/alz70857_104399,yes,open/full
10.1002/alz70858_102455,Empowering Out‐of‐Home Participation and Collaborative Care in Early‐Stage Dementia: From Concept to Technology Use,2025,2025-12-25,21,S4,,journal-article,9,Amy Hwang,Thomas Tannou,https://doi.org/10.1002/alz70858_102455,yes,open/full
10.1002/alz70859_105905,Critical real‐world patient data observation of repurposable drugs from Alzheimer's disease drug development pipeline using Target Trial Emulation,2025,2025-12-25,21,S5,,journal-article,4,Feixiong Cheng,Jeffrey L. Cummings,https://doi.org/10.1002/alz70859_105905,yes,open/full
10.1002/alz70859_106341,Alzheimer's Disease counteracted by Intravenous Antioxidants Bio supplements,2025,2025-12-26,21,S5,,journal-article,1,Juan A Moreira,Juan A Moreira,https://doi.org/10.1002/alz70859_106341,yes,open/full
10.1002/alz70857_106529,Impact of pTau‐Derived Cognitive Reserve on Alzheimer's Disease Progression,2025,2025-12-24,21,S3,,journal-article,4,Yeshin Kim,Hyemin Jang,https://doi.org/10.1002/alz70857_106529,yes,open/full
10.1002/alz70859_103032,Computerized Memory Enhancement using NeuroFlex for Patients with Mild Cognitive Impairment: Results of a Pilot and Feasibility Study,2025,2025-12-25,21,S5,,journal-article,8,Alexander C Conley,Paul A Newhouse,https://doi.org/10.1002/alz70859_103032,yes,open/full
10.1002/alz70858_102096,The Real World Experience with Lecanemab: A US Case Study,2025,2025-12-25,21,S4,,journal-article,3,Rachel N Hart,Hannah Hust,https://doi.org/10.1002/alz70858_102096,yes,open/full
10.1002/alz70857_104455,Agitation – a case study highlighting the importance of the IPA criteria,2025,2025-12-25,21,S3,,journal-article,1,Zahinoor Ismail,Zahinoor Ismail,https://doi.org/10.1002/alz70857_104455,yes,open/full
10.1002/alz70858_107386,Navigating Pain Management: Perspectives of Community‐Dwelling People with Dementia and their Caregivers on Nonpharmacological Interventions,2025,2025-12-26,21,S4,,journal-article,4,Amy Kwok,Annalisa Na,https://doi.org/10.1002/alz70858_107386,yes,open/full
10.1002/alz70858_107459,Potential Mechanisms Explaining Effects of Spiritual Practices on Cognitive Aging: A Systematic Review and Conceptual Model,2025,2025-12-25,21,S4,,journal-article,7,Katherine Carroll Britt,Harold G. Koenig,https://doi.org/10.1002/alz70858_107459,yes,open/full
10.1002/alz70857_105513,Frequency of SCID‐5‐RV psychiatric symptoms in individuals with Alzheimer's disease and related dementias vs. older adults,2025,2025-12-25,21,S3,,journal-article,9,Megan S Barker,Edward D. Huey,https://doi.org/10.1002/alz70857_105513,yes,open/full
10.1002/alz70859_103337,A medium‐chain triglycerides‐enriched diet improves cognition and prevents metabolic and gut microbial alterations in Alzheimer’s disease models,2025,2025-12-25,21,S5,,journal-article,6,Paule E.H. M'Bra,Karl JL Fernandes,https://doi.org/10.1002/alz70859_103337,yes,open/full
10.1002/alz70857_100274,Effects of transcutaneous auricular vagus nerve stimulation on pupillary responses in younger and older adults,2025,2025-12-25,21,S3,,journal-article,4,Elizabeth Riley,Adam Anderson,https://doi.org/10.1002/alz70857_100274,yes,open/full
10.1002/alz70858_099760,Social and Emotional Questionnaire: understanding the social cognition in Brazilian people with Alzheimer Disease through the discrepancy analysis,2025,2025-12-25,21,S4,,journal-article,9,Tatiana Belfort,Marcia C. N. Dourado,https://doi.org/10.1002/alz70858_099760,yes,open/full
10.1002/alz70858_099720,Assessing Motivation for Engaging in an Alzheimer's Disease Research Registry,2025,2025-12-24,21,S4,,journal-article,13,Le'Elle Davis,Annalise Rahman‐Filipiak,https://doi.org/10.1002/alz70858_099720,yes,open/full
10.1002/alz70857_099386,"Phenotypic and neuropathological heterogeneity in autosomal dominant familial Alzheimer's disease, and implications for amyloid‐immunotherapy",2025,2025-12-24,21,S3,,journal-article,11,Natalie S Ryan,Nick C Fox,https://doi.org/10.1002/alz70857_099386,yes,open/full
10.1002/alz70858_102692,Transitional care needs and social factors in post diagnostic support in dementia: A mixed methods study,2025,2025-12-26,21,S4,,journal-article,5,Reshma P. Mohandas,Suvarna Alladi,https://doi.org/10.1002/alz70858_102692,yes,open/full
10.1002/alz70857_104313,"Caregiver‐oriented needs and priorities in socio‐cognitive assessment of neurocognitive disorders: a multi‐stakeholder pilot study from the
                    <i>SIGNATURE</i>
                    network",2025,2025-12-25,21,S3,,journal-article,10,Andrea Panzavolta,Chiara Cerami,https://doi.org/10.1002/alz70857_104313,yes,open/full
10.1002/alz70857_101161,Brief Cognitive Challenge Tests for Screening at Risk Older Adults,2025,2025-12-25,21,S3,,journal-article,1,Elizabeth A. Crocco,Elizabeth A. Crocco,https://doi.org/10.1002/alz70857_101161,yes,open/full
10.1002/alz70857_102139,Social determinants of health and cognition in a Panamanian sample of older adults,2025,2025-12-24,21,S3,,journal-article,1,Diana C Oviedo,Diana C Oviedo,https://doi.org/10.1002/alz70857_102139,yes,open/full
10.1002/alz70858_101283,Best Practices for Non‐Pharmacological Treatments for Older Adults in the Geriatric Mental Health Outpatient Services (GMHOS) at the Centre for Addiction and Mental Health (CAMH),2025,2025-12-25,21,S4,,journal-article,6,Senaya Karunarathne,Jordanne Holland,https://doi.org/10.1002/alz70858_101283,yes,open/full
10.1002/alz70857_105029,Investigating preliminary usability of a novel self‐administered cognitive assessment on an iPad,2025,2025-12-24,21,S3,,journal-article,7,Ravneet K. Dhaliwal,Claudia Jacova,https://doi.org/10.1002/alz70857_105029,yes,open/full
10.1002/alz70857_102408,"Clinical detection of corticobasal syndrome, beyond an “atypical"" Alzheimer's",2025,2025-12-24,21,S3,,journal-article,4,Ignacio Flores,Blas Couto,https://doi.org/10.1002/alz70857_102408,yes,open/full
10.1002/alz70858_104287,Balance or movement confidence: exergame targets for people living with dementia,2025,2025-12-26,21,S4,,journal-article,2,Erica Dove,Arlene Astell,https://doi.org/10.1002/alz70858_104287,yes,open/full
10.1002/alz70859_096802,Exploring the Potential of Abexinostat as a Therapeutic Agent for Amyloid‐Beta Pathology in Alzheimer’s Disease: A Multimodal Approach,2025,2025-12-25,21,S5,,journal-article,2,Lalit Sharma,Anik Kumar Das,https://doi.org/10.1002/alz70859_096802,yes,open/full
